Name    POST1   POST2   POST3   POST4   POST5   POST6   PRE1    PRE2    PRE3    PRE4    PRE5    PRE6
ENSG00000138071_ACTR2	1358	1067	701	636	706	1211	885	1023	485	701	373	851
ENSG00000214753_HNRNPUL2	764	751	563	395	466	822	617	492	356	361	312	651
ENSG00000178057_NDUFAF3	679	579	378	263	250	533	535	636	286	250	191	466
ENSG00000211584_SLC48A1	341	307	201	160	218	241	273	281	123	167	164	317
ENSG00000138792_ENPEP	300	63	108	119	79	185	217	73	34	152	24	151
ENSG00000170382_LRRN2	31	17	12	25	14	35	18	12	17	37	15	47
ENSG00000119402_FBXW2	899	811	814	363	452	825	574	689	429	453	277	626
ENSG00000140299_BNIP2	881	763	668	408	539	927	582	657	397	530	263	724
ENSG00000213598_RP11-112J1.1	32	27	28	17	28	35	19	40	7	11	7	34
ENSG00000143314_MRPL24	916	806	462	444	438	796	805	771	389	417	275	733
ENSG00000258422_RP11-486O13.2	13	27	15	10	20	8	26	4	0	10	2	22
ENSG00000213442_RPL18AP3	1505	1328	976	663	765	1032	1308	1331	621	695	482	1061
ENSG00000013016_EHD3	26	40	28	42	42	66	11	58	17	25	9	66
ENSG00000123130_ACOT9	732	365	237	365	238	431	608	354	170	393	158	418
ENSG00000082458_DLG3	25	28	10	20	15	24	5	40	27	33	10	36
ENSG00000182685_BRICD5	64	45	26	33	15	37	46	49	8	37	29	74
ENSG00000123352_SPATS2	230	205	141	70	129	163	140	214	100	104	62	297
ENSG00000166477_LEO1	195	180	200	98	155	241	157	223	198	103	76	220
ENSG00000196458_ZNF605	340	257	164	139	155	341	193	311	137	233	107	273
ENSG00000111276_CDKN1B	1144	1137	789	676	863	1099	815	998	593	698	385	908
ENSG00000107404_DVL1	3478	3479	2689	2303	2166	3130	2724	3369	1774	1692	1192	2710
ENSG00000119862_LGALSL	1414	1045	1006	815	978	1958	1069	1264	724	844	529	1971
ENSG00000165675_ENOX2	101	109	156	110	97	149	81	193	122	103	49	153
ENSG00000177383_MAGEF1	354	424	317	219	251	375	356	429	284	160	181	344
ENSG00000101624_CEP76	64	59	26	19	37	34	45	52	1	59	22	5
ENSG00000152137_HSPB8	13682	7872	6680	7413	5961	10386	8274	7630	4453	7201	3373	8931
ENSG00000224668_IPO8P1	191	194	113	124	128	226	118	135	107	118	55	177
ENSG00000134802_SLC43A3	31	26	56	22	43	91	22	40	15	19	18	55
ENSG00000083750_RRAGB	158	181	113	71	80	169	126	200	84	100	46	165
ENSG00000166747_AP1G1	1572	1158	885	649	796	1383	1090	948	615	680	473	1019
ENSG00000187091_PLCD1	38	60	16	20	43	49	29	31	34	31	17	119
ENSG00000188662_HILS1	103	111	130	60	58	125	101	146	63	26	10	138
ENSG00000188486_H2AFX	201	61	36	43	78	70	44	45	46	36	39	62
ENSG00000239789_MRPS17	179	201	122	100	118	181	163	227	74	56	52	125
ENSG00000143418_CERS2	190	180	106	143	117	130	119	149	88	86	63	119
ENSG00000102996_MMP15	149	120	141	57	57	119	110	93	85	25	34	123
ENSG00000065615_CYB5R4	283	284	160	105	122	220	139	297	109	82	66	198
ENSG00000254944_ATP5F1P5	16	27	6	0	12	15	16	21	2	8	16	18
ENSG00000162444_RBP7	29	17	16	5	21	60	15	23	24	16	11	59
ENSG00000064655_EYA2	4	9	4	8	40	18	7	19	4	20	34	5
ENSG00000186300_ZNF555	113	77	51	19	38	141	96	89	48	43	16	121
ENSG00000148429_USP6NL	58	35	31	13	31	28	12	40	2	23	11	41
ENSG00000187630_DHRS4L2	208	75	37	37	69	159	177	71	43	38	48	149
ENSG00000134253_TRIM45	588	502	529	366	456	557	521	627	461	338	200	573
ENSG00000186132_C2orf76	27	35	19	25	9	31	45	41	17	11	18	30
ENSG00000130775_THEMIS2	30	43	18	24	9	16	12	19	3	4	11	45
ENSG00000213693_SEC14L1P1	15	20	13	11	5	21	16	25	11	17	5	21
ENSG00000233426_EIF3FP3	460	447	355	241	339	415	385	407	277	224	211	492
ENSG00000186635_ARAP1	417	383	232	153	222	313	292	445	200	127	125	414
ENSG00000182759_MAFA	1382	271	340	450	386	357	947	343	301	519	243	270
ENSG00000138606_SHF	25	23	27	5	13	38	31	25	16	14	23	20
ENSG00000187555_USP7	2553	1978	1517	1274	1243	1912	1813	1624	1039	1212	724	1590
ENSG00000113966_ARL6	16	21	8	10	12	19	17	22	19	18	2	28
ENSG00000120685_PROSER1	345	312	209	209	203	309	262	215	156	225	111	197
ENSG00000166289_PLEKHF1	339	452	286	113	225	229	380	540	120	134	164	237
ENSG00000003509_NDUFAF7	389	371	194	106	196	356	306	323	175	148	113	339
ENSG00000123104_ITPR2	225	199	120	107	122	107	121	70	139	66	54	151
ENSG00000280039_CTD-2270L9.3	10	28	17	6	14	21	11	13	21	9	15	36
ENSG00000204301_NOTCH4	440	321	397	177	381	430	314	310	237	131	147	507
ENSG00000182814_FUNDC2P2	71	47	35	15	28	77	45	42	39	38	17	80
ENSG00000227057_WDR46	353	247	164	231	208	228	308	244	145	180	107	364
ENSG00000112078_KCTD20	796	653	542	465	501	707	557	518	378	423	313	568
ENSG00000172167_MTBP	19	20	20	18	10	19	2	10	16	24	18	0
ENSG00000185803_SLC52A2	51	39	40	15	19	38	34	31	37	15	32	50
ENSG00000197119_SLC25A29	246	170	148	94	158	152	197	165	98	59	58	146
ENSG00000127554_GFER	172	187	115	90	88	136	156	177	79	95	51	193
ENSG00000235919_ASH1L-AS1	38	41	21	4	38	16	29	11	8	0	26	24
ENSG00000124831_LRRFIP1	4799	3371	2850	2116	1937	3443	3874	3779	1929	2426	1170	3040
ENSG00000181472_ZBTB2	166	132	113	107	107	149	84	95	78	136	41	138
ENSG00000237174_RP11-415D17.3	10	20	25	11	9	11	6	18	2	14	3	8
ENSG00000148925_BTBD10	236	237	136	93	122	228	172	248	155	76	88	220
ENSG00000172667_ZMAT3	214	145	115	88	123	193	132	136	81	106	61	98
ENSG00000196547_MAN2A2	2260	1844	1720	1111	1651	2419	1548	2031	1288	850	802	2006
ENSG00000243918_EIF4BP8	17	27	21	15	22	25	16	27	5	3	9	27
ENSG00000234107_TPT1P1	8	9	16	6	5	19	10	13	13	9	3	27
ENSG00000077943_ITGA8	125	90	113	47	67	108	33	126	31	33	44	143
ENSG00000143632_ACTA1	899637	619731	660550	449802	530077	756396	719972	662493	450910	412522	318401	787034
ENSG00000168116_KIAA1586	48	54	37	29	31	76	32	20	23	51	16	35
ENSG00000184988_TMEM106A	31	24	7	17	9	14	12	8	4	13	6	14
ENSG00000174373_RALGAPA1	164	188	103	82	113	245	111	117	65	118	46	189
ENSG00000077044_DGKD	2328	1404	1196	1116	1121	1840	1737	1418	933	938	532	1390
ENSG00000158022_TRIM63	5429	4391	3863	3115	3443	6374	3835	3737	3015	2821	2015	4634
ENSG00000216895_AC009403.2	7	10	16	16	17	18	10	41	14	4	15	27
ENSG00000164976_KIAA1161	2985	3669	2523	1873	2047	3695	1897	3663	1677	1762	1102	3166
ENSG00000152492_CCDC50	639	524	406	284	333	568	386	372	304	379	197	336
ENSG00000145014_TMEM44	77	36	44	8	31	51	45	35	25	21	26	88
ENSG00000154814_OXNAD1	278	379	292	106	223	268	213	279	104	127	74	362
ENSG00000257872_RP11-453D16.2	20	18	10	9	9	16	7	15	1	12	6	8
ENSG00000110801_PSMD9	82	76	54	52	47	81	62	100	47	45	35	91
ENSG00000100211_CBY1	166	142	111	46	124	132	134	120	87	65	75	162
ENSG00000189190_ZNF600	13	14	13	4	13	4	15	21	4	16	3	29
ENSG00000136010_ALDH1L2	27	58	34	68	42	38	11	56	31	31	29	22
ENSG00000074657_ZNF532	1891	1283	1082	802	1017	1403	1407	1004	831	782	467	1252
ENSG00000198074_AKR1B10	49	35	6	10	31	21	38	55	19	22	7	19
ENSG00000122085_MTERF4	616	647	396	215	425	716	574	614	273	355	230	592
ENSG00000116030_SUMO1	549	494	323	327	370	536	408	586	360	320	182	478
ENSG00000136936_XPA	246	234	137	72	106	180	170	128	136	166	62	243
ENSG00000203799_CCDC162P	19	35	8	23	3	29	11	42	16	21	6	30
ENSG00000169855_ROBO1	143	224	208	92	236	306	83	232	143	119	78	224
ENSG00000037042_TUBG2	132	50	27	83	57	46	109	33	77	98	35	38
ENSG00000254860_TMEM9B-AS1	37	93	20	34	27	33	23	101	25	65	12	37
ENSG00000171574_ZNF584	136	98	90	49	77	113	103	64	41	69	33	85
ENSG00000138785_INTS12	224	175	154	116	149	234	186	151	82	86	98	162
ENSG00000105281_SLC1A5	45	27	55	23	44	39	9	30	15	41	15	43
ENSG00000134569_LRP4	361	235	175	139	111	201	233	160	125	116	92	128
ENSG00000197728_RPS26	99	94	40	46	38	46	56	67	53	56	30	76
ENSG00000138085_ATRAID	857	1041	632	458	597	1007	877	1130	483	381	353	926
ENSG00000100425_BRD1	516	481	372	309	332	560	384	432	255	261	155	511
ENSG00000268568_AC007228.9	61	57	32	8	42	4	16	76	17	35	4	0
ENSG00000274602_PI4KAP1	40	17	2	16	11	28	32	0	3	11	5	20
ENSG00000142669_SH3BGRL3	130	196	128	75	73	116	118	171	118	75	37	163
ENSG00000122512_PMS2	81	57	38	19	40	76	55	67	41	28	26	73
ENSG00000011485_PPP5C	746	705	392	277	392	546	615	752	320	233	229	589
ENSG00000198125_MB	231494	230784	163922	94642	133605	215018	190747	211103	122123	95682	83279	204315
ENSG00000113811_SELK	927	713	509	472	478	594	855	854	379	398	277	570
ENSG00000102781_KATNAL1	279	194	185	115	124	275	164	181	91	116	62	271
ENSG00000112514_CUTA	652	727	440	349	352	575	611	786	336	269	242	563
ENSG00000154518_ATP5G3	7865	8473	3899	2249	4147	8930	6304	7791	2879	2636	2454	8688
ENSG00000213236_YWHAZP2	19	21	15	2	15	12	21	1	0	16	21	0
ENSG00000226054_MEMO1P1	125	71	61	48	37	62	85	47	55	36	32	15
ENSG00000138750_NUP54	216	263	182	140	182	262	192	313	185	160	114	167
ENSG00000083812_ZNF324	59	39	33	24	17	26	41	69	16	18	20	51
ENSG00000065978_YBX1	5370	4637	3441	2811	3310	4900	4540	5130	2497	2621	2160	4396
ENSG00000163950_SLBP	144	155	119	125	128	177	133	138	77	91	56	130
ENSG00000198730_CTR9	929	626	409	307	396	599	496	486	314	301	249	519
ENSG00000171298_GAA	730	685	464	342	426	637	603	779	410	272	234	677
ENSG00000240288_GHRLOS	14	20	22	16	3	11	26	3	6	22	0	6
ENSG00000132323_ILKAP	429	358	273	294	258	393	432	433	284	248	115	360
ENSG00000139263_LRIG3	142	104	59	57	52	94	81	103	98	60	36	97
ENSG00000086232_EIF2AK1	1261	1042	793	586	761	978	890	1154	498	624	338	717
ENSG00000058673_ZC3H11A	1799	1559	1346	744	1109	1883	1155	1492	846	855	586	1441
ENSG00000103404_USP31	366	352	283	226	206	397	233	277	245	226	94	307
ENSG00000171530_TBCA	238	197	136	94	123	199	168	272	98	86	124	164
ENSG00000111912_NCOA7	85	124	88	84	42	143	51	91	80	43	32	99
ENSG00000126705_AHDC1	1255	907	559	595	671	857	982	907	430	491	323	624
ENSG00000130988_RGN	161	197	119	58	115	223	132	100	93	94	87	359
ENSG00000236496_GPS2P1	135	160	82	71	89	106	157	182	75	65	43	103
ENSG00000166965_RCCD1	126	138	84	59	76	109	101	97	45	62	85	213
ENSG00000145819_ARHGAP26	171	174	176	52	220	279	127	221	147	90	86	293
ENSG00000108469_RECQL5	155	141	86	90	101	149	143	127	84	112	73	113
ENSG00000132507_EIF5A	1749	1694	1054	1053	1204	1817	1527	1684	715	1102	679	1929
ENSG00000203644_RP11-332M2.1	42	18	10	4	16	14	11	21	1	15	1	12
ENSG00000100802_C14orf93	89	57	34	44	32	42	70	70	37	26	31	55
ENSG00000214140_PRCD	12	21	17	3	9	19	13	12	5	14	12	46
ENSG00000100413_POLR3H	308	311	170	109	161	234	244	251	115	116	88	129
ENSG00000075975_MKRN2	604	420	362	247	517	435	486	387	156	188	334	390
ENSG00000114650_SCAP	461	315	271	277	227	282	422	322	251	192	130	370
ENSG00000165572_KBTBD6	103	84	61	41	53	105	57	59	35	39	37	78
ENSG00000135052_GOLM1	195	164	160	116	121	193	134	132	82	136	73	126
ENSG00000182578_CSF1R	27	75	41	39	23	74	13	35	20	45	6	109
ENSG00000131374_TBC1D5	376	348	280	215	269	313	194	433	208	164	100	306
ENSG00000106477_CEP41	50	38	39	23	16	24	29	39	28	7	13	10
ENSG00000166452_AKIP1	135	179	104	98	84	140	130	157	103	70	73	152
ENSG00000162642_C1orf52	198	175	125	124	94	186	120	157	124	138	95	175
ENSG00000266469_CTB-131K11.1	90	60	35	33	33	83	40	63	39	43	48	78
ENSG00000185453_C19orf68	209	129	107	96	112	177	140	160	79	48	53	132
ENSG00000092020_PPP2R3C	321	270	159	127	161	228	205	267	158	153	72	328
ENSG00000157184_CPT2	525	398	173	132	223	348	368	366	157	137	127	448
ENSG00000198908_BHLHB9	120	107	69	47	75	134	97	125	43	40	39	44
ENSG00000068366_ACSL4	325	410	278	176	227	417	218	450	190	176	93	298
ENSG00000139117_CPNE8	39	21	34	15	4	42	18	21	14	13	1	35
ENSG00000133935_C14orf1	135	156	96	82	94	134	123	147	78	64	98	133
ENSG00000178537_SLC25A20	1006	518	247	229	447	559	807	449	200	331	208	631
ENSG00000120798_NR2C1	681	657	336	340	369	552	535	689	382	320	196	488
ENSG00000254449_SF3A3P2	41	62	19	32	17	53	42	39	18	38	11	103
ENSG00000196743_GM2A	207	198	153	98	143	178	180	210	129	127	68	175
ENSG00000066379_ZNRD1	91	130	74	51	42	126	68	76	62	36	29	77
ENSG00000272452_RP11-391M1.4	132	151	106	93	70	146	127	113	62	67	34	114
ENSG00000213445_SIPA1	123	79	83	50	55	77	75	59	58	30	36	64
ENSG00000242612_DECR2	213	225	106	121	189	220	207	228	66	121	163	195
ENSG00000088543_C3orf18	501	615	424	310	370	598	390	670	317	306	263	531
ENSG00000247626_MARS2	120	131	65	49	64	89	98	73	53	61	24	49
ENSG00000106009_BRAT1	208	200	192	133	153	248	228	276	88	94	58	137
ENSG00000166669_ATF7IP2	18	23	31	9	28	21	24	8	6	7	13	19
ENSG00000265574_WDR45BP1	21	10	20	5	17	18	13	5	2	16	3	14
ENSG00000162972_C2orf47	213	191	102	107	95	138	134	200	77	108	79	177
ENSG00000279738_RP5-1014D13.2	40	52	28	17	12	80	23	45	8	32	4	43
ENSG00000124440_HIF3A	162	168	125	90	103	127	161	240	58	93	96	111
ENSG00000111728_ST8SIA1	9	18	7	8	10	19	13	18	9	6	6	37
ENSG00000280332_CTD-2013N17.6	45	52	27	37	29	47	60	97	21	8	34	73
ENSG00000234456_MAGI2-AS3	158	127	98	95	72	184	176	117	47	41	43	133
ENSG00000142686_C1orf216	281	297	168	110	154	338	194	276	94	115	75	271
ENSG00000159259_CHAF1B	221	530	242	227	240	432	159	965	147	297	115	404
ENSG00000275835_TUBGCP5	328	313	206	155	238	263	306	227	178	116	188	371
ENSG00000187650_VMAC	37	38	33	33	11	36	42	22	12	15	14	13
ENSG00000118162_KPTN	58	68	57	29	66	86	61	91	37	37	43	75
ENSG00000018236_CNTN1	15	31	18	17	16	35	3	3	29	29	11	11
ENSG00000224189_HAGLR	4	6	14	12	20	11	3	38	23	14	3	17
ENSG00000198924_DCLRE1A	129	81	54	68	55	112	117	118	82	30	50	98
ENSG00000107551_RASSF4	476	430	196	203	219	575	432	591	142	136	161	561
ENSG00000159915_ZNF233	20	13	10	0	19	44	21	12	14	5	9	43
ENSG00000064545_TMEM161A	339	470	221	174	339	359	222	505	240	159	206	364
ENSG00000134262_AP4B1	201	156	103	118	104	146	163	116	105	110	62	235
ENSG00000006831_ADIPOR2	1410	1253	1096	440	1007	1271	941	1102	681	521	474	1127
ENSG00000248175_CTC-428G20.3	41	69	53	46	68	67	51	31	33	52	9	63
ENSG00000197933_ZNF823	42	25	21	20	23	45	22	23	22	10	13	17
ENSG00000104679_R3HCC1	408	444	255	260	286	400	355	509	204	193	178	451
ENSG00000106399_RPA3	71	61	33	28	55	67	73	69	37	39	30	50
ENSG00000233237_LINC00472	11	39	8	12	13	34	12	14	8	11	6	7
ENSG00000117724_CENPF	11	27	7	10	2	27	21	24	3	12	9	24
ENSG00000059691_GATB	477	685	255	173	303	437	319	469	243	172	132	361
ENSG00000068079_IFI35	29	31	24	34	35	43	33	22	23	1	12	39
ENSG00000171817_ZNF540	42	42	14	18	34	43	53	43	28	34	29	12
ENSG00000128973_CLN6	219	235	149	87	142	180	176	259	97	140	73	188
ENSG00000198060_MARCH5	510	367	289	255	305	457	341	277	197	244	161	432
ENSG00000114391_RPL24	1640	1442	1018	800	970	1463	1312	1507	731	912	563	1343
ENSG00000156011_PSD3	30	35	18	31	16	48	12	58	23	16	25	77
ENSG00000146574_CCZ1B	29	22	12	22	22	19	19	30	7	1	2	38
ENSG00000213148_AC073465.1	36	13	5	24	16	11	23	35	25	16	15	5
ENSG00000077782_FGFR1	455	422	276	281	246	397	277	385	183	244	126	391
ENSG00000111670_GNPTAB	1042	619	689	366	484	816	730	494	429	403	232	768
ENSG00000196352_CD55	891	509	628	196	458	563	560	601	339	218	180	501
ENSG00000279382_RP11-449J21.3	28	44	31	30	25	41	33	50	46	16	12	67
ENSG00000140538_NTRK3	32	24	25	18	32	13	17	42	20	23	13	46
ENSG00000071553_ATP6AP1	920	643	473	344	384	617	868	826	274	374	247	513
ENSG00000145740_SLC30A5	168	165	102	98	131	177	125	96	88	115	34	158
ENSG00000242265_PEG10	174	41	49	120	67	143	92	26	47	120	42	77
ENSG00000180447_GAS1	82	141	75	80	42	116	67	214	72	67	52	68
ENSG00000005059_CCDC109B	15	11	6	12	23	25	3	10	3	14	6	21
ENSG00000255302_EID1	2164	2388	1594	1279	1632	2426	1982	2533	1285	1361	846	2101
ENSG00000120696_KBTBD7	94	89	79	47	85	119	53	55	65	51	22	129
ENSG00000183527_PSMG1	178	217	135	98	123	190	134	189	80	106	56	133
ENSG00000156253_RWDD2B	961	886	646	484	541	871	839	793	486	550	368	738
ENSG00000100554_ATP6V1D	857	934	472	337	430	732	716	873	363	362	308	625
ENSG00000186468_RPS23	2893	2976	1885	1408	1926	3055	2325	3034	1559	1355	1157	2830
ENSG00000180992_MRPL14	905	683	499	506	471	690	700	780	336	483	301	719
ENSG00000260966_RP11-690D19.3	79	47	73	35	40	86	80	63	60	51	24	61
ENSG00000125912_NCLN	485	373	253	285	218	295	348	432	209	231	123	414
ENSG00000176624_MEX3C	243	167	130	84	142	218	98	187	100	101	47	178
ENSG00000168497_SDPR	295	282	196	104	204	263	204	259	135	155	114	352
ENSG00000130340_SNX9	589	495	420	354	420	572	434	505	280	283	201	499
ENSG00000198612_COPS8	991	1268	734	714	660	1169	834	1134	499	635	307	978
ENSG00000163072_NOSTRIN	43	43	52	17	29	70	38	32	14	34	16	18
ENSG00000137815_RTF1	1958	1786	1395	978	1323	1812	1679	1726	1026	1038	767	1758
ENSG00000261553_RP11-29G8.3	326	162	171	71	92	284	221	220	180	110	41	222
ENSG00000174177_CTU2	125	94	89	115	91	128	113	157	56	106	77	100
ENSG00000186281_GPAT2	19	12	13	24	37	13	9	3	14	12	5	30
ENSG00000153140_CETN3	134	172	81	43	76	142	104	159	70	120	41	111
ENSG00000175416_CLTB	2452	1829	1345	1431	1189	1528	2015	1971	905	1388	721	1607
ENSG00000184867_ARMCX2	209	93	61	100	65	103	138	136	70	100	23	145
ENSG00000143514_TP53BP2	582	312	218	165	202	321	315	228	165	189	110	271
ENSG00000184160_ADRA2C	8	17	16	23	8	16	7	33	19	15	6	24
ENSG00000232024_LSM12P1	91	41	54	31	46	51	67	85	74	13	26	69
ENSG00000140009_ESR2	61	47	29	15	32	48	52	52	29	11	30	53
ENSG00000279184_RP3-323A16.1	1	13	18	4	6	19	4	15	9	14	2	32
ENSG00000166311_SMPD1	566	440	343	268	276	547	506	489	229	263	168	540
ENSG00000072310_SREBF1	340	400	611	166	215	369	238	381	452	93	81	438
ENSG00000255362_RP11-619A14.3	20	51	18	0	22	11	22	65	13	3	4	38
ENSG00000139921_TMX1	129	106	91	85	73	121	113	117	60	112	48	116
ENSG00000156642_NPTN	680	539	398	329	368	607	507	496	363	373	208	593
ENSG00000109466_KLHL2	61	33	46	69	23	30	33	50	17	12	21	26
ENSG00000167110_GOLGA2	1392	1058	860	712	754	1039	1129	886	582	649	330	987
ENSG00000102452_NALCN	10	11	12	14	6	2	4	30	11	14	2	26
ENSG00000172336_POP7	283	271	205	140	138	208	216	318	122	134	142	200
ENSG00000137106_GRHPR	1439	1432	998	593	686	1381	1277	1382	685	529	468	1450
ENSG00000122882_ECD	270	238	192	127	161	263	186	230	157	153	91	320
ENSG00000143162_CREG1	767	616	422	301	352	517	575	659	309	277	260	510
ENSG00000258545_RP4-755D9.1	47	28	12	27	17	7	33	11	9	21	6	6
ENSG00000142856_ITGB3BP	79	70	39	37	23	47	51	64	40	43	18	68
ENSG00000157881_PANK4	628	552	382	257	320	564	491	607	264	243	257	511
ENSG00000062725_APPBP2	455	423	307	256	280	506	316	359	222	300	124	365
ENSG00000120697_ALG5	104	117	106	78	67	82	113	141	95	64	44	71
ENSG00000198208_RPS6KL1	272	192	97	136	84	174	277	186	88	152	69	114
ENSG00000117245_KIF17	21	18	20	21	7	13	18	5	7	4	7	17
ENSG00000100154_TTC28	252	297	266	195	227	355	150	311	231	113	131	267
ENSG00000183751_TBL3	339	263	171	175	157	239	271	272	161	174	127	181
ENSG00000049540_ELN	107	59	43	74	63	112	62	72	55	94	32	123
ENSG00000137200_CMTR1	714	694	535	395	418	664	585	734	397	367	273	642
ENSG00000183688_FAM101B	178	183	167	64	178	288	142	174	122	70	43	221
ENSG00000144711_IQSEC1	1145	766	881	522	660	968	845	796	616	408	383	705
ENSG00000132581_SDF2	298	259	199	135	146	233	200	260	106	186	116	297
ENSG00000161526_SAP30BP	420	370	260	199	237	346	361	442	183	237	157	262
ENSG00000134333_LDHA	13155	15280	13743	8027	9704	27951	10181	18895	11427	7125	5635	24992
ENSG00000233297_RASA4DP	42	33	21	1	8	7	44	38	25	15	2	4
ENSG00000111725_PRKAB1	154	125	94	106	99	141	146	177	81	75	61	145
ENSG00000099864_PALM	79	74	31	71	47	84	57	55	29	27	16	97
ENSG00000204498_NFKBIL1	136	88	72	68	56	93	112	127	70	49	52	75
ENSG00000126561_STAT5A	293	239	172	113	152	216	210	186	99	108	70	214
ENSG00000134369_NAV1	212	205	149	128	158	277	174	208	106	69	42	320
ENSG00000134548_SPX	308	169	120	97	80	165	246	225	98	117	47	131
ENSG00000197114_ZGPAT	48	33	30	28	23	23	59	23	34	38	11	30
ENSG00000105707_HPN	169	89	40	12	59	66	111	59	30	28	39	128
ENSG00000120675_DNAJC15	757	626	432	273	381	442	526	632	322	367	214	452
ENSG00000116690_PRG4	11	31	14	40	4	9	12	40	12	4	3	0
ENSG00000160688_FLAD1	393	366	232	168	199	270	285	313	174	208	138	305
ENSG00000157191_NECAP2	124	100	106	62	67	150	82	85	104	52	33	70
ENSG00000177932_ZNF354C	101	87	57	21	72	131	43	88	43	35	27	67
ENSG00000101546_RBFA	154	97	62	59	80	154	139	103	72	72	33	150
ENSG00000212719_C17orf51	147	66	137	44	77	94	108	82	39	47	36	67
ENSG00000119772_DNMT3A	2074	1233	1011	832	895	1152	1485	1176	779	747	472	851
ENSG00000163507_KIAA1524	29	29	23	12	5	39	16	22	22	7	3	14
ENSG00000065802_ASB1	1352	1132	779	430	719	1156	946	855	567	469	350	1030
ENSG00000111652_COPS7A	1372	1318	717	632	799	1041	1244	1160	664	547	464	1071
ENSG00000138623_SEMA7A	32	24	22	5	25	18	31	6	14	3	14	10
ENSG00000109814_UGDH	102	62	47	36	27	73	30	35	24	57	26	43
ENSG00000126432_PRDX5	2672	2476	1526	1131	1608	2353	2192	2463	1138	1191	860	2502
ENSG00000141380_SS18	159	169	106	113	77	169	89	100	61	86	81	129
ENSG00000179583_CIITA	104	114	92	57	83	150	74	159	29	54	23	140
ENSG00000060138_YBX3	42327	38338	30217	30011	32023	35849	33841	41298	21412	27610	19684	36282
ENSG00000134330_IAH1	409	379	285	221	218	338	272	453	203	233	118	443
ENSG00000176974_SHMT1	297	274	200	97	172	230	199	215	141	59	112	208
ENSG00000168802_CHTF8	287	305	202	175	234	300	258	326	132	127	60	290
ENSG00000261819_RP11-680G24.4	35	15	32	10	27	42	34	6	8	2	14	68
ENSG00000165916_PSMC3	2143	1933	1373	1346	1357	1842	1809	1728	1178	1329	809	1780
ENSG00000133835_HSD17B4	1087	1400	791	522	715	1275	759	1367	718	527	412	1308
ENSG00000181061_HIGD1A	1205	1216	547	435	637	1043	899	1085	438	387	374	655
ENSG00000178605_GTPBP6	1075	962	454	636	631	589	926	1089	413	427	421	603
ENSG00000171621_SPSB1	253	232	142	149	190	163	210	238	110	107	102	77
ENSG00000104714_ERICH1	183	110	104	64	76	91	112	152	74	52	46	192
ENSG00000136158_SPRY2	324	328	228	201	235	427	213	401	200	160	114	207
ENSG00000125520_SLC2A4RG	1627	1328	1034	865	1008	1205	1340	1305	793	687	683	1377
ENSG00000143942_CHAC2	38	29	9	14	15	14	34	24	9	30	3	50
ENSG00000102678_FGF9	38	31	23	6	26	24	35	10	9	8	12	16
ENSG00000146963_C7orf55-LUC7L2	636	579	407	268	349	567	484	610	295	366	190	525
ENSG00000266074_BAHCC1	193	204	118	190	142	180	153	193	131	157	71	266
ENSG00000255970_RP11-43N5.1	16	3	30	23	3	26	15	10	28	24	4	20
ENSG00000057757_PITHD1	732	652	436	324	438	591	556	634	316	375	302	540
ENSG00000236480_PKMP1	261	427	324	177	232	483	176	404	296	221	126	508
ENSG00000099958_DERL3	24	24	6	6	1	17	10	30	15	24	2	9
ENSG00000173991_TCAP	102142	78125	52433	45831	47915	63915	83521	62477	38528	37860	26067	56600
ENSG00000159069_FBXW5	2695	2089	1655	1703	1251	1854	1985	1801	1053	1128	725	2004
ENSG00000258509_RP11-857B24.3	23	19	20	10	11	30	20	7	7	29	2	11
ENSG00000171155_C1GALT1C1	102	93	56	62	53	83	63	109	35	54	75	104
ENSG00000265808_SEC22B	183	144	73	86	94	105	100	77	39	67	57	148
ENSG00000142973_CYP4B1	86	130	70	40	38	29	61	76	31	35	20	35
ENSG00000213613_RP11-380G5.3	194	216	129	118	121	223	183	209	107	94	93	231
ENSG00000143110_C1orf162	78	81	51	50	38	64	70	138	51	40	25	51
ENSG00000141522_ARHGDIA	414	265	198	256	170	241	293	232	111	175	104	244
ENSG00000146038_DCDC2	17	24	5	12	0	13	14	49	6	15	0	13
ENSG00000128891_C15orf57	148	87	73	52	64	109	132	40	82	96	56	100
ENSG00000143486_EIF2D	917	936	715	458	634	812	730	1014	417	492	378	968
ENSG00000241685_ARPC1A	358	279	203	130	186	266	300	194	134	169	144	336
ENSG00000101160_CTSZ	473	457	297	269	294	564	329	410	244	159	161	512
ENSG00000204267_TAP2	113	97	68	65	58	73	70	99	72	51	44	117
ENSG00000049759_NEDD4L	575	727	705	434	526	984	438	895	497	437	327	894
ENSG00000141404_GNAL	371	468	225	137	241	414	206	494	174	137	126	269
ENSG00000213246_SUPT4H1	602	552	418	325	398	561	461	581	274	331	258	621
ENSG00000177192_PUS1	114	80	62	56	50	113	86	86	45	75	41	107
ENSG00000225791_TRAM2-AS1	84	66	37	41	53	66	62	63	35	17	31	30
ENSG00000138495_COX17	542	337	238	234	311	417	383	377	211	295	204	313
ENSG00000108518_PFN1	1033	950	633	573	645	802	837	990	499	560	310	945
ENSG00000090686_USP48	724	784	538	339	461	813	513	782	452	417	269	735
ENSG00000133119_RFC3	41	19	35	20	38	58	17	77	7	12	7	52
ENSG00000106624_AEBP1	96	80	54	42	55	100	45	54	68	36	86	152
